"path","ratio","sub_h","method","parameter","estimate","truth"
80,200,0.02,"fix","epsilon",0.100781150072463,0.1
80,200,0.02,"fix","alpha",0.500521973459259,0.5
80,200,0.02,"fix","gamma",1.01261933070253,1.5
80,200,0.02,"fix","beta",1.04719252762889,1.4
80,200,0.02,"fix","sigma[1]",0.291430569239857,0.3
80,200,0.02,"fix","sigma[2]",0.500459795347187,0.5
81,200,0.02,"fix","epsilon",0.103560193834304,0.1
81,200,0.02,"fix","alpha",0.514791286246825,0.5
81,200,0.02,"fix","gamma",1.01127486924189,1.5
81,200,0.02,"fix","beta",0.905284310860802,1.4
81,200,0.02,"fix","sigma[1]",0.318332881561277,0.3
81,200,0.02,"fix","sigma[2]",0.48517052736769,0.5
82,200,0.02,"fix","epsilon",0.095666504723346,0.1
82,200,0.02,"fix","alpha",0.499643861717584,0.5
82,200,0.02,"fix","gamma",1.17525522297741,1.5
82,200,0.02,"fix","beta",1.05460985991423,1.4
82,200,0.02,"fix","sigma[1]",0.304090360669532,0.3
82,200,0.02,"fix","sigma[2]",0.487069094283479,0.5
83,200,0.02,"fix","epsilon",0.101516976638921,0.1
83,200,0.02,"fix","alpha",0.509322652218571,0.5
83,200,0.02,"fix","gamma",1.27469537211878,1.5
83,200,0.02,"fix","beta",0.97826189428499,1.4
83,200,0.02,"fix","sigma[1]",0.300580925419971,0.3
83,200,0.02,"fix","sigma[2]",0.499773339339126,0.5
84,200,0.02,"fix","epsilon",0.0991784295757063,0.1
84,200,0.02,"fix","alpha",0.493473303272548,0.5
84,200,0.02,"fix","gamma",1.20175445852849,1.5
84,200,0.02,"fix","beta",1.05594910681074,1.4
84,200,0.02,"fix","sigma[1]",0.305155075352861,0.3
84,200,0.02,"fix","sigma[2]",0.502184674386674,0.5
85,200,0.02,"fix","epsilon",0.103977584897104,0.1
85,200,0.02,"fix","alpha",0.495658045162691,0.5
85,200,0.02,"fix","gamma",1.22707284848785,1.5
85,200,0.02,"fix","beta",0.952929107779582,1.4
85,200,0.02,"fix","sigma[1]",0.30891036094154,0.3
85,200,0.02,"fix","sigma[2]",0.496753667584293,0.5
86,200,0.02,"fix","epsilon",0.0977025335143122,0.1
86,200,0.02,"fix","alpha",0.510699647786983,0.5
86,200,0.02,"fix","gamma",1.31633858025247,1.5
86,200,0.02,"fix","beta",1.31919718020778,1.4
86,200,0.02,"fix","sigma[1]",0.298204356945257,0.3
86,200,0.02,"fix","sigma[2]",0.505125700829097,0.5
87,200,0.02,"fix","epsilon",0.10377193592355,0.1
87,200,0.02,"fix","alpha",0.517223830799201,0.5
87,200,0.02,"fix","gamma",1.50333005403636,1.5
87,200,0.02,"fix","beta",1.35296806774857,1.4
87,200,0.02,"fix","sigma[1]",0.293056975638298,0.3
87,200,0.02,"fix","sigma[2]",0.509622264196774,0.5
88,200,0.02,"fix","epsilon",0.103674571297104,0.1
88,200,0.02,"fix","alpha",0.506519247791249,0.5
88,200,0.02,"fix","gamma",1.5807627224481,1.5
88,200,0.02,"fix","beta",1.28123109809037,1.4
88,200,0.02,"fix","sigma[1]",0.304575650980383,0.3
88,200,0.02,"fix","sigma[2]",0.500168084085263,0.5
89,200,0.02,"fix","epsilon",0.100049318593898,0.1
89,200,0.02,"fix","alpha",0.503026231057286,0.5
89,200,0.02,"fix","gamma",1.18678303184281,1.5
89,200,0.02,"fix","beta",1.18821337535113,1.4
89,200,0.02,"fix","sigma[1]",0.30743858183228,0.3
89,200,0.02,"fix","sigma[2]",0.520600681835249,0.5
90,200,0.02,"fix","epsilon",0.106649078048024,0.1
90,200,0.02,"fix","alpha",0.493549713375295,0.5
90,200,0.02,"fix","gamma",1.01001384870903,1.5
90,200,0.02,"fix","beta",0.945846427867524,1.4
90,200,0.02,"fix","sigma[1]",0.29729254949032,0.3
90,200,0.02,"fix","sigma[2]",0.513458280518237,0.5
91,200,0.02,"fix","epsilon",0.104813898652844,0.1
91,200,0.02,"fix","alpha",0.510282284111086,0.5
91,200,0.02,"fix","gamma",1.05592510466628,1.5
91,200,0.02,"fix","beta",1.11076051736888,1.4
91,200,0.02,"fix","sigma[1]",0.304674871141122,0.3
91,200,0.02,"fix","sigma[2]",0.496819588630588,0.5
92,200,0.02,"fix","epsilon",0.0990423473817856,0.1
92,200,0.02,"fix","alpha",0.497111351354234,0.5
92,200,0.02,"fix","gamma",1.52775680737655,1.5
92,200,0.02,"fix","beta",1.6346462152046,1.4
92,200,0.02,"fix","sigma[1]",0.299907980990872,0.3
92,200,0.02,"fix","sigma[2]",0.489981852854214,0.5
93,200,0.02,"fix","epsilon",0.101453199397535,0.1
93,200,0.02,"fix","alpha",0.499009755423609,0.5
93,200,0.02,"fix","gamma",1.42730870149827,1.5
93,200,0.02,"fix","beta",1.07795593076402,1.4
93,200,0.02,"fix","sigma[1]",0.303391472931203,0.3
93,200,0.02,"fix","sigma[2]",0.518893173954428,0.5
94,200,0.02,"fix","epsilon",0.0980753484827806,0.1
94,200,0.02,"fix","alpha",0.493945557011662,0.5
94,200,0.02,"fix","gamma",1.13873378155416,1.5
94,200,0.02,"fix","beta",1.04526244998825,1.4
94,200,0.02,"fix","sigma[1]",0.309495506326061,0.3
94,200,0.02,"fix","sigma[2]",0.507914552038201,0.5
95,200,0.02,"fix","epsilon",0.104118491815107,0.1
95,200,0.02,"fix","alpha",0.49427374383591,0.5
95,200,0.02,"fix","gamma",1.19414018808025,1.5
95,200,0.02,"fix","beta",1.10800651552011,1.4
95,200,0.02,"fix","sigma[1]",0.294691746133892,0.3
95,200,0.02,"fix","sigma[2]",0.493064286138164,0.5
96,200,0.02,"fix","epsilon",0.101280187811061,0.1
96,200,0.02,"fix","alpha",0.499114478146219,0.5
96,200,0.02,"fix","gamma",1.01327471942058,1.5
96,200,0.02,"fix","beta",1.00083386697875,1.4
96,200,0.02,"fix","sigma[1]",0.299718253286906,0.3
96,200,0.02,"fix","sigma[2]",0.503493235630128,0.5
97,200,0.02,"fix","epsilon",0.0982343409971932,0.1
97,200,0.02,"fix","alpha",0.491569309230537,0.5
97,200,0.02,"fix","gamma",1.54235152279276,1.5
97,200,0.02,"fix","beta",1.43210677063195,1.4
97,200,0.02,"fix","sigma[1]",0.309283324695419,0.3
97,200,0.02,"fix","sigma[2]",0.495655614838837,0.5
98,200,0.02,"fix","epsilon",0.102420632978657,0.1
98,200,0.02,"fix","alpha",0.502355638264174,0.5
98,200,0.02,"fix","gamma",1.90407749923246,1.5
98,200,0.02,"fix","beta",1.71273022541686,1.4
98,200,0.02,"fix","sigma[1]",0.3028628658629,0.3
98,200,0.02,"fix","sigma[2]",0.508541045286819,0.5
99,200,0.02,"fix","epsilon",0.103675133993099,0.1
99,200,0.02,"fix","alpha",0.439355191205469,0.5
99,200,0.02,"fix","gamma",1.0100001013407,1.5
99,200,0.02,"fix","beta",-0.341008209460472,1.4
99,200,0.02,"fix","sigma[1]",0.277911166901859,0.3
99,200,0.02,"fix","sigma[2]",0.54444431902886,0.5
100,200,0.02,"fix","epsilon",0.0982921588578813,0.1
100,200,0.02,"fix","alpha",0.488991929172147,0.5
100,200,0.02,"fix","gamma",1.19941206460542,1.5
100,200,0.02,"fix","beta",1.0656991787869,1.4
100,200,0.02,"fix","sigma[1]",0.310349739081819,0.3
100,200,0.02,"fix","sigma[2]",0.495172420096633,0.5
101,200,0.02,"fix","epsilon",0.0984956514684742,0.1
101,200,0.02,"fix","alpha",0.501156868002905,0.5
101,200,0.02,"fix","gamma",1.01396975238902,1.5
101,200,0.02,"fix","beta",1.2269676633519,1.4
101,200,0.02,"fix","sigma[1]",0.302334797976215,0.3
101,200,0.02,"fix","sigma[2]",0.495627410172078,0.5
102,200,0.02,"fix","epsilon",0.0991869819506265,0.1
102,200,0.02,"fix","alpha",0.505519850210719,0.5
102,200,0.02,"fix","gamma",1.01000094418345,1.5
102,200,0.02,"fix","beta",0.942185746172037,1.4
102,200,0.02,"fix","sigma[1]",0.295900075038077,0.3
102,200,0.02,"fix","sigma[2]",0.499518952117494,0.5
103,200,0.02,"fix","epsilon",0.100623902791772,0.1
103,200,0.02,"fix","alpha",0.501557528187271,0.5
103,200,0.02,"fix","gamma",1.07403641917108,1.5
103,200,0.02,"fix","beta",1.11660311553096,1.4
103,200,0.02,"fix","sigma[1]",0.306912878511092,0.3
103,200,0.02,"fix","sigma[2]",0.520402862668473,0.5
104,200,0.02,"fix","epsilon",0.0993290517242202,0.1
104,200,0.02,"fix","alpha",0.501717523864127,0.5
104,200,0.02,"fix","gamma",1.20459562277189,1.5
104,200,0.02,"fix","beta",1.00855923089569,1.4
104,200,0.02,"fix","sigma[1]",0.300794009291254,0.3
104,200,0.02,"fix","sigma[2]",0.519979717175618,0.5
105,200,0.02,"fix","epsilon",0.101719251605339,0.1
105,200,0.02,"fix","alpha",0.507537188477219,0.5
105,200,0.02,"fix","gamma",1.08951917990018,1.5
105,200,0.02,"fix","beta",1.11988350733109,1.4
105,200,0.02,"fix","sigma[1]",0.297554073183554,0.3
105,200,0.02,"fix","sigma[2]",0.491335172331954,0.5
106,200,0.02,"fix","epsilon",0.0992797482557226,0.1
106,200,0.02,"fix","alpha",0.489341594094552,0.5
106,200,0.02,"fix","gamma",1.01000018637241,1.5
106,200,0.02,"fix","beta",0.722033435680999,1.4
106,200,0.02,"fix","sigma[1]",0.313247798893149,0.3
106,200,0.02,"fix","sigma[2]",0.504831218545794,0.5
107,200,0.02,"fix","epsilon",0.104402908045461,0.1
107,200,0.02,"fix","alpha",0.486902734146901,0.5
107,200,0.02,"fix","gamma",1.28177839094737,1.5
107,200,0.02,"fix","beta",1.23429614559562,1.4
107,200,0.02,"fix","sigma[1]",0.304945311297442,0.3
107,200,0.02,"fix","sigma[2]",0.50875104960302,0.5
108,200,0.02,"fix","epsilon",0.103081560275628,0.1
108,200,0.02,"fix","alpha",0.511033538480977,0.5
108,200,0.02,"fix","gamma",1.14320559151681,1.5
108,200,0.02,"fix","beta",1.04983119459416,1.4
108,200,0.02,"fix","sigma[1]",0.304400005910568,0.3
108,200,0.02,"fix","sigma[2]",0.504562799445878,0.5
109,200,0.02,"fix","epsilon",0.100696662997413,0.1
109,200,0.02,"fix","alpha",0.498225840733067,0.5
109,200,0.02,"fix","gamma",1.01000007638583,1.5
109,200,0.02,"fix","beta",0.762757914430638,1.4
109,200,0.02,"fix","sigma[1]",0.315681761657362,0.3
109,200,0.02,"fix","sigma[2]",0.500909282263108,0.5
110,200,0.02,"fix","epsilon",0.100771563224516,0.1
110,200,0.02,"fix","alpha",0.492295772102611,0.5
110,200,0.02,"fix","gamma",1.0100036509787,1.5
110,200,0.02,"fix","beta",0.66732745228459,1.4
110,200,0.02,"fix","sigma[1]",0.314507864755183,0.3
110,200,0.02,"fix","sigma[2]",0.510718475284491,0.5
111,200,0.02,"fix","epsilon",0.101905237708125,0.1
111,200,0.02,"fix","alpha",0.502352948325847,0.5
111,200,0.02,"fix","gamma",1.16895148047237,1.5
111,200,0.02,"fix","beta",1.15798657128525,1.4
111,200,0.02,"fix","sigma[1]",0.297261574364258,0.3
111,200,0.02,"fix","sigma[2]",0.508326944984946,0.5
112,200,0.02,"fix","epsilon",0.0995502584556005,0.1
112,200,0.02,"fix","alpha",0.489058670811452,0.5
112,200,0.02,"fix","gamma",1.01000026331555,1.5
112,200,0.02,"fix","beta",0.776074012862224,1.4
112,200,0.02,"fix","sigma[1]",0.30648460577572,0.3
112,200,0.02,"fix","sigma[2]",0.497091331230673,0.5
113,200,0.02,"fix","epsilon",0.101671380900289,0.1
113,200,0.02,"fix","alpha",0.508908733929625,0.5
113,200,0.02,"fix","gamma",1.29704127703524,1.5
113,200,0.02,"fix","beta",1.03088666770547,1.4
113,200,0.02,"fix","sigma[1]",0.294804777440003,0.3
113,200,0.02,"fix","sigma[2]",0.476012604717029,0.5
114,200,0.02,"fix","epsilon",0.108133815768898,0.1
114,200,0.02,"fix","alpha",0.493564827701557,0.5
114,200,0.02,"fix","gamma",1.09243423422759,1.5
114,200,0.02,"fix","beta",1.16732841837715,1.4
114,200,0.02,"fix","sigma[1]",0.295250490793362,0.3
114,200,0.02,"fix","sigma[2]",0.484256807749372,0.5
115,200,0.02,"fix","epsilon",0.101519490661076,0.1
115,200,0.02,"fix","alpha",0.494234366431324,0.5
115,200,0.02,"fix","gamma",1.21537590928626,1.5
115,200,0.02,"fix","beta",1.1977182117665,1.4
115,200,0.02,"fix","sigma[1]",0.305134730788664,0.3
115,200,0.02,"fix","sigma[2]",0.479132146853973,0.5
116,200,0.02,"fix","epsilon",0.0980692762884703,0.1
116,200,0.02,"fix","alpha",0.495034529528281,0.5
116,200,0.02,"fix","gamma",1.23330772272508,1.5
116,200,0.02,"fix","beta",0.99026187490998,1.4
116,200,0.02,"fix","sigma[1]",0.31501393408038,0.3
116,200,0.02,"fix","sigma[2]",0.498050925534877,0.5
117,200,0.02,"fix","epsilon",0.0988352382918856,0.1
117,200,0.02,"fix","alpha",0.496863324065618,0.5
117,200,0.02,"fix","gamma",1.54652429477707,1.5
117,200,0.02,"fix","beta",1.25051900647539,1.4
117,200,0.02,"fix","sigma[1]",0.306648712164489,0.3
117,200,0.02,"fix","sigma[2]",0.488478489546093,0.5
118,200,0.02,"fix","epsilon",0.103322528079475,0.1
118,200,0.02,"fix","alpha",0.50009188753991,0.5
118,200,0.02,"fix","gamma",1.04728276268633,1.5
118,200,0.02,"fix","beta",1.05035402687959,1.4
118,200,0.02,"fix","sigma[1]",0.309251072350895,0.3
118,200,0.02,"fix","sigma[2]",0.509205801572787,0.5
119,200,0.02,"fix","epsilon",0.104036716548385,0.1
119,200,0.02,"fix","alpha",0.500637233767886,0.5
119,200,0.02,"fix","gamma",1.1873100737306,1.5
119,200,0.02,"fix","beta",1.24093294692547,1.4
119,200,0.02,"fix","sigma[1]",0.307383411986788,0.3
119,200,0.02,"fix","sigma[2]",0.5225464812513,0.5
120,200,0.02,"fix","epsilon",0.100165342490203,0.1
120,200,0.02,"fix","alpha",0.502058326054015,0.5
120,200,0.02,"fix","gamma",1.78977564680994,1.5
120,200,0.02,"fix","beta",1.63780488952921,1.4
120,200,0.02,"fix","sigma[1]",0.303332171912492,0.3
120,200,0.02,"fix","sigma[2]",0.509936670602594,0.5
121,200,0.02,"fix","epsilon",0.102723491148026,0.1
121,200,0.02,"fix","alpha",0.502948584446821,0.5
121,200,0.02,"fix","gamma",1.01000465091514,1.5
121,200,0.02,"fix","beta",0.766820181790768,1.4
121,200,0.02,"fix","sigma[1]",0.321866033253022,0.3
121,200,0.02,"fix","sigma[2]",0.516787879348708,0.5
122,200,0.02,"fix","epsilon",0.100665375160783,0.1
122,200,0.02,"fix","alpha",0.467106505659033,0.5
122,200,0.02,"fix","gamma",1.01000002554037,1.5
122,200,0.02,"fix","beta",0.656896349076389,1.4
122,200,0.02,"fix","sigma[1]",0.294585519144828,0.3
122,200,0.02,"fix","sigma[2]",0.443291232287889,0.5
123,200,0.02,"fix","epsilon",0.10533910584799,0.1
123,200,0.02,"fix","alpha",0.503032715323523,0.5
123,200,0.02,"fix","gamma",1.2949236807415,1.5
123,200,0.02,"fix","beta",1.37379697280824,1.4
123,200,0.02,"fix","sigma[1]",0.296088829498793,0.3
123,200,0.02,"fix","sigma[2]",0.498509806526576,0.5
124,200,0.02,"fix","epsilon",0.0966939833483697,0.1
124,200,0.02,"fix","alpha",0.500503833521247,0.5
124,200,0.02,"fix","gamma",1.22387839126861,1.5
124,200,0.02,"fix","beta",1.02721771801066,1.4
124,200,0.02,"fix","sigma[1]",0.303062437357239,0.3
124,200,0.02,"fix","sigma[2]",0.501620295180665,0.5
125,200,0.02,"fix","epsilon",0.103247094661974,0.1
125,200,0.02,"fix","alpha",0.49489417152047,0.5
125,200,0.02,"fix","gamma",1.60537467087658,1.5
125,200,0.02,"fix","beta",1.38450770619385,1.4
125,200,0.02,"fix","sigma[1]",0.288570273231509,0.3
125,200,0.02,"fix","sigma[2]",0.494139825393954,0.5
126,200,0.02,"fix","epsilon",0.100924292653966,0.1
126,200,0.02,"fix","alpha",0.495816145549151,0.5
126,200,0.02,"fix","gamma",1.30856928207231,1.5
126,200,0.02,"fix","beta",0.994034825064817,1.4
126,200,0.02,"fix","sigma[1]",0.321321841141499,0.3
126,200,0.02,"fix","sigma[2]",0.481075342217034,0.5
127,200,0.02,"fix","epsilon",0.110753750329504,0.1
127,200,0.02,"fix","alpha",0.489452308139511,0.5
127,200,0.02,"fix","gamma",1.3939532435386,1.5
127,200,0.02,"fix","beta",1.44697682408306,1.4
127,200,0.02,"fix","sigma[1]",0.296783298360408,0.3
127,200,0.02,"fix","sigma[2]",0.502062287304336,0.5
128,200,0.02,"fix","epsilon",0.101807204471264,0.1
128,200,0.02,"fix","alpha",0.503438998514629,0.5
128,200,0.02,"fix","gamma",1.23962033432029,1.5
128,200,0.02,"fix","beta",0.984156240641926,1.4
128,200,0.02,"fix","sigma[1]",0.311955230460814,0.3
128,200,0.02,"fix","sigma[2]",0.513977028319212,0.5
129,200,0.02,"fix","epsilon",0.0982578217034527,0.1
129,200,0.02,"fix","alpha",0.500019479683086,0.5
129,200,0.02,"fix","gamma",1.95832207648467,1.5
129,200,0.02,"fix","beta",1.83642527616151,1.4
129,200,0.02,"fix","sigma[1]",0.302698697943273,0.3
129,200,0.02,"fix","sigma[2]",0.499190485354294,0.5
130,200,0.02,"fix","epsilon",0.104595657550367,0.1
130,200,0.02,"fix","alpha",0.499689150739556,0.5
130,200,0.02,"fix","gamma",1.0734691995257,1.5
130,200,0.02,"fix","beta",1.1307384956709,1.4
130,200,0.02,"fix","sigma[1]",0.300618561514662,0.3
130,200,0.02,"fix","sigma[2]",0.499813912116271,0.5
131,200,0.02,"fix","epsilon",0.101828947724643,0.1
131,200,0.02,"fix","alpha",0.497546690755763,0.5
131,200,0.02,"fix","gamma",1.12186805636931,1.5
131,200,0.02,"fix","beta",1.15446167763421,1.4
131,200,0.02,"fix","sigma[1]",0.299317284258323,0.3
131,200,0.02,"fix","sigma[2]",0.502120648096092,0.5
132,200,0.02,"fix","epsilon",0.0999927264597814,0.1
132,200,0.02,"fix","alpha",0.508087903496046,0.5
132,200,0.02,"fix","gamma",1.35756815182884,1.5
132,200,0.02,"fix","beta",1.39634900411033,1.4
132,200,0.02,"fix","sigma[1]",0.293467793185584,0.3
132,200,0.02,"fix","sigma[2]",0.496350016161109,0.5
133,200,0.02,"fix","epsilon",0.0985157640829229,0.1
133,200,0.02,"fix","alpha",0.508635925809119,0.5
133,200,0.02,"fix","gamma",1.01000523525801,1.5
133,200,0.02,"fix","beta",0.735440274061784,1.4
133,200,0.02,"fix","sigma[1]",0.306515309735163,0.3
133,200,0.02,"fix","sigma[2]",0.498120758570682,0.5
134,200,0.02,"fix","epsilon",0.102091406898678,0.1
134,200,0.02,"fix","alpha",0.505490798708285,0.5
134,200,0.02,"fix","gamma",1.29073843817686,1.5
134,200,0.02,"fix","beta",1.2233912923252,1.4
134,200,0.02,"fix","sigma[1]",0.299226630149552,0.3
134,200,0.02,"fix","sigma[2]",0.489424361653446,0.5
135,200,0.02,"fix","epsilon",0.10281286437636,0.1
135,200,0.02,"fix","alpha",0.500657569666583,0.5
135,200,0.02,"fix","gamma",1.21636106660832,1.5
135,200,0.02,"fix","beta",1.02358626048908,1.4
135,200,0.02,"fix","sigma[1]",0.296734940311278,0.3
135,200,0.02,"fix","sigma[2]",0.494778466195781,0.5
136,200,0.02,"fix","epsilon",0.0980625200494855,0.1
136,200,0.02,"fix","alpha",0.509825001732923,0.5
136,200,0.02,"fix","gamma",1.2725386877003,1.5
136,200,0.02,"fix","beta",1.00774550184811,1.4
136,200,0.02,"fix","sigma[1]",0.301535396724885,0.3
136,200,0.02,"fix","sigma[2]",0.48813339459023,0.5
137,200,0.02,"fix","epsilon",0.101279985518109,0.1
137,200,0.02,"fix","alpha",0.504601883619013,0.5
137,200,0.02,"fix","gamma",1.2662913830707,1.5
137,200,0.02,"fix","beta",1.05651827317472,1.4
137,200,0.02,"fix","sigma[1]",0.309733632168165,0.3
137,200,0.02,"fix","sigma[2]",0.497143950866357,0.5
138,200,0.02,"fix","epsilon",0.0979147792261824,0.1
138,200,0.02,"fix","alpha",0.504214688290945,0.5
138,200,0.02,"fix","gamma",1.48620119713292,1.5
138,200,0.02,"fix","beta",1.05025078076712,1.4
138,200,0.02,"fix","sigma[1]",0.30390290804042,0.3
138,200,0.02,"fix","sigma[2]",0.522965202564158,0.5
139,200,0.02,"fix","epsilon",0.10424286171343,0.1
139,200,0.02,"fix","alpha",0.497596680645796,0.5
139,200,0.02,"fix","gamma",1.31969938481028,1.5
139,200,0.02,"fix","beta",1.2706157639575,1.4
139,200,0.02,"fix","sigma[1]",0.309263776090196,0.3
139,200,0.02,"fix","sigma[2]",0.497490271996814,0.5
140,200,0.02,"fix","epsilon",0.102816581898656,0.1
140,200,0.02,"fix","alpha",0.497051867428574,0.5
140,200,0.02,"fix","gamma",1.18387649817721,1.5
140,200,0.02,"fix","beta",1.0155766560184,1.4
140,200,0.02,"fix","sigma[1]",0.305909862572626,0.3
140,200,0.02,"fix","sigma[2]",0.503563544311528,0.5
141,200,0.02,"fix","epsilon",0.100822684881429,0.1
141,200,0.02,"fix","alpha",0.48070237061756,0.5
141,200,0.02,"fix","gamma",1.10264535643044,1.5
141,200,0.02,"fix","beta",1.07828339630301,1.4
141,200,0.02,"fix","sigma[1]",0.301908842018679,0.3
141,200,0.02,"fix","sigma[2]",0.501981759324959,0.5
142,200,0.02,"fix","epsilon",0.0940486601185534,0.1
142,200,0.02,"fix","alpha",0.494995721518556,0.5
142,200,0.02,"fix","gamma",1.01000400018645,1.5
142,200,0.02,"fix","beta",0.918362299781436,1.4
142,200,0.02,"fix","sigma[1]",0.312716634513569,0.3
142,200,0.02,"fix","sigma[2]",0.490051906185966,0.5
143,200,0.02,"fix","epsilon",0.102253681299325,0.1
143,200,0.02,"fix","alpha",0.499721031483025,0.5
143,200,0.02,"fix","gamma",1.79781540467323,1.5
143,200,0.02,"fix","beta",1.64320836397769,1.4
143,200,0.02,"fix","sigma[1]",0.303819914390622,0.3
143,200,0.02,"fix","sigma[2]",0.496143691495887,0.5
144,200,0.02,"fix","epsilon",0.101876864018031,0.1
144,200,0.02,"fix","alpha",0.506418948489085,0.5
144,200,0.02,"fix","gamma",1.27184025000997,1.5
144,200,0.02,"fix","beta",1.16516541688886,1.4
144,200,0.02,"fix","sigma[1]",0.303341396616764,0.3
144,200,0.02,"fix","sigma[2]",0.511854612993238,0.5
145,200,0.02,"fix","epsilon",0.0971745025658273,0.1
145,200,0.02,"fix","alpha",0.496646787038769,0.5
145,200,0.02,"fix","gamma",1.3151415937699,1.5
145,200,0.02,"fix","beta",0.967301411825579,1.4
145,200,0.02,"fix","sigma[1]",0.303901525341106,0.3
145,200,0.02,"fix","sigma[2]",0.491432587284246,0.5
146,200,0.02,"fix","epsilon",0.0995749997305587,0.1
146,200,0.02,"fix","alpha",0.504983503742809,0.5
146,200,0.02,"fix","gamma",1.12611480085492,1.5
146,200,0.02,"fix","beta",1.16933488339362,1.4
146,200,0.02,"fix","sigma[1]",0.289989696872008,0.3
146,200,0.02,"fix","sigma[2]",0.496223085031377,0.5
147,200,0.02,"fix","epsilon",0.101121047165517,0.1
147,200,0.02,"fix","alpha",0.494182514005105,0.5
147,200,0.02,"fix","gamma",1.19174722498255,1.5
147,200,0.02,"fix","beta",1.14236790055865,1.4
147,200,0.02,"fix","sigma[1]",0.303112465299317,0.3
147,200,0.02,"fix","sigma[2]",0.486972939342434,0.5
148,200,0.02,"fix","epsilon",0.0989757409527846,0.1
148,200,0.02,"fix","alpha",0.500052580286191,0.5
148,200,0.02,"fix","gamma",1.01000100186939,1.5
148,200,0.02,"fix","beta",0.883771398399408,1.4
148,200,0.02,"fix","sigma[1]",0.312503230778725,0.3
148,200,0.02,"fix","sigma[2]",0.519442493605564,0.5
149,200,0.02,"fix","epsilon",0.0973441008564702,0.1
149,200,0.02,"fix","alpha",0.494203268421565,0.5
149,200,0.02,"fix","gamma",1.2609763262453,1.5
149,200,0.02,"fix","beta",0.969469187263541,1.4
149,200,0.02,"fix","sigma[1]",0.304109480193775,0.3
149,200,0.02,"fix","sigma[2]",0.505591075924905,0.5
150,200,0.02,"fix","epsilon",0.0992381436997659,0.1
150,200,0.02,"fix","alpha",0.496249413796923,0.5
150,200,0.02,"fix","gamma",1.1300699471758,1.5
150,200,0.02,"fix","beta",1.13022829780525,1.4
150,200,0.02,"fix","sigma[1]",0.299759901839847,0.3
150,200,0.02,"fix","sigma[2]",0.508435600918736,0.5
151,200,0.02,"fix","epsilon",0.103539636605496,0.1
151,200,0.02,"fix","alpha",0.492812126521574,0.5
151,200,0.02,"fix","gamma",1.01000414013838,1.5
151,200,0.02,"fix","beta",0.759657208725776,1.4
151,200,0.02,"fix","sigma[1]",0.296514738143535,0.3
151,200,0.02,"fix","sigma[2]",0.50280943004119,0.5
152,200,0.02,"fix","epsilon",0.100155186841084,0.1
152,200,0.02,"fix","alpha",0.49734021343486,0.5
152,200,0.02,"fix","gamma",1.26531709543993,1.5
152,200,0.02,"fix","beta",1.04011520676096,1.4
152,200,0.02,"fix","sigma[1]",0.304080019271087,0.3
152,200,0.02,"fix","sigma[2]",0.488181590478882,0.5
153,200,0.02,"fix","epsilon",0.0973595208401996,0.1
153,200,0.02,"fix","alpha",0.489279966358427,0.5
153,200,0.02,"fix","gamma",1.01000514691588,1.5
