"path","ratio","sub_h","method","parameter","estimate","truth"
938,400,0.04,"random","epsilon",0.169124687317289,0.1
938,400,0.04,"random","y",-0.164672243566625,-0.05
938,400,0.04,"random","sigma",1.47030448628127,1.7
939,400,0.04,"random","epsilon",0.114209402059848,0.1
939,400,0.04,"random","y",-0.10268333484299,-0.05
939,400,0.04,"random","sigma",1.49590603597138,1.7
940,400,0.04,"random","epsilon",0.135459542481115,0.1
940,400,0.04,"random","y",-0.0269164016513366,-0.05
940,400,0.04,"random","sigma",1.61329290134532,1.7
941,400,0.04,"random","epsilon",0.143131492885623,0.1
941,400,0.04,"random","y",-0.075664802045958,-0.05
941,400,0.04,"random","sigma",1.64562454018841,1.7
942,400,0.04,"random","epsilon",0.133844655704785,0.1
942,400,0.04,"random","y",-0.11121686983397,-0.05
942,400,0.04,"random","sigma",1.59941265194799,1.7
943,400,0.04,"random","epsilon",0.124331767204826,0.1
943,400,0.04,"random","y",-0.0362070439546149,-0.05
943,400,0.04,"random","sigma",1.68495053663802,1.7
944,400,0.04,"random","epsilon",0.143960113504762,0.1
944,400,0.04,"random","y",0.0134346626185349,-0.05
944,400,0.04,"random","sigma",1.62902039042138,1.7
945,400,0.04,"random","epsilon",0.131702937056638,0.1
945,400,0.04,"random","y",-0.0244315900592346,-0.05
945,400,0.04,"random","sigma",1.61497191169236,1.7
946,400,0.04,"random","epsilon",0.118940684322811,0.1
946,400,0.04,"random","y",0.012787170751987,-0.05
946,400,0.04,"random","sigma",1.59557783531918,1.7
947,400,0.04,"random","epsilon",0.129057972371276,0.1
947,400,0.04,"random","y",-0.142142731311523,-0.05
947,400,0.04,"random","sigma",1.60505779661085,1.7
948,400,0.04,"random","epsilon",0.135154814306958,0.1
948,400,0.04,"random","y",-0.071052456148617,-0.05
948,400,0.04,"random","sigma",1.70840724969515,1.7
949,400,0.04,"random","epsilon",0.147733232162491,0.1
949,400,0.04,"random","y",-0.0412652010198369,-0.05
949,400,0.04,"random","sigma",1.61225331278941,1.7
950,400,0.04,"random","epsilon",0.134891654441952,0.1
950,400,0.04,"random","y",-0.0545399767891964,-0.05
950,400,0.04,"random","sigma",1.62270346290197,1.7
951,400,0.04,"random","epsilon",0.116158633933025,0.1
951,400,0.04,"random","y",-0.109445031447353,-0.05
951,400,0.04,"random","sigma",1.54373274739375,1.7
952,400,0.04,"random","epsilon",0.147421569022849,0.1
952,400,0.04,"random","y",-0.0627252621876151,-0.05
952,400,0.04,"random","sigma",1.62426086991664,1.7
953,400,0.04,"random","epsilon",0.11647510554739,0.1
953,400,0.04,"random","y",-0.11605646477647,-0.05
953,400,0.04,"random","sigma",1.55707847543614,1.7
954,400,0.04,"random","epsilon",0.124032895827136,0.1
954,400,0.04,"random","y",-0.100376717275743,-0.05
954,400,0.04,"random","sigma",1.58749683891547,1.7
955,400,0.04,"random","epsilon",0.157159168201482,0.1
955,400,0.04,"random","y",-0.17624057938086,-0.05
955,400,0.04,"random","sigma",1.41829834849981,1.7
956,400,0.04,"random","epsilon",0.143676790475385,0.1
956,400,0.04,"random","y",-0.0434462020551807,-0.05
956,400,0.04,"random","sigma",1.77963449405721,1.7
957,400,0.04,"random","epsilon",0.160177290734173,0.1
957,400,0.04,"random","y",-0.0635830074747202,-0.05
957,400,0.04,"random","sigma",1.60849114776231,1.7
958,400,0.04,"random","epsilon",0.145475402881082,0.1
958,400,0.04,"random","y",-0.0572651279126335,-0.05
958,400,0.04,"random","sigma",1.62292488775847,1.7
959,400,0.04,"random","epsilon",0.157488728106689,0.1
959,400,0.04,"random","y",-0.0728209554496038,-0.05
959,400,0.04,"random","sigma",1.66933293542444,1.7
960,400,0.04,"random","epsilon",0.138956228625948,0.1
960,400,0.04,"random","y",-0.0867596707041622,-0.05
960,400,0.04,"random","sigma",1.68081184454336,1.7
961,400,0.04,"random","epsilon",0.1280806298587,0.1
961,400,0.04,"random","y",-0.0710019760122224,-0.05
961,400,0.04,"random","sigma",1.55606697750884,1.7
962,400,0.04,"random","epsilon",0.119109629146642,0.1
962,400,0.04,"random","y",-0.00500659670154179,-0.05
962,400,0.04,"random","sigma",1.69155357774713,1.7
963,400,0.04,"random","epsilon",0.136482217840725,0.1
963,400,0.04,"random","y",-0.0128385460797508,-0.05
963,400,0.04,"random","sigma",1.76127150044296,1.7
964,400,0.04,"random","epsilon",0.125312367422766,0.1
964,400,0.04,"random","y",-0.122152872958931,-0.05
964,400,0.04,"random","sigma",1.51266601191586,1.7
965,400,0.04,"random","epsilon",0.134910980227097,0.1
965,400,0.04,"random","y",-0.106487393473444,-0.05
965,400,0.04,"random","sigma",1.48690408987537,1.7
966,400,0.04,"random","epsilon",0.107059200491618,0.1
966,400,0.04,"random","y",-0.121702133954062,-0.05
966,400,0.04,"random","sigma",1.47617297822681,1.7
967,400,0.04,"random","epsilon",0.156066195630789,0.1
967,400,0.04,"random","y",-0.0806189757257613,-0.05
967,400,0.04,"random","sigma",1.66880752426607,1.7
968,400,0.04,"random","epsilon",0.140861547301675,0.1
968,400,0.04,"random","y",-0.0840987087657175,-0.05
968,400,0.04,"random","sigma",1.56974859213034,1.7
969,400,0.04,"random","epsilon",0.139233342803786,0.1
969,400,0.04,"random","y",-0.0510106931104358,-0.05
969,400,0.04,"random","sigma",1.56560133026472,1.7
970,400,0.04,"random","epsilon",0.139445532779472,0.1
970,400,0.04,"random","y",-0.0236404384658583,-0.05
970,400,0.04,"random","sigma",1.69039555817984,1.7
971,400,0.04,"random","epsilon",0.150686263812866,0.1
971,400,0.04,"random","y",-0.269460209879521,-0.05
971,400,0.04,"random","sigma",1.3952884934372,1.7
972,400,0.04,"random","epsilon",0.12017991604054,0.1
972,400,0.04,"random","y",-0.0802525151802422,-0.05
972,400,0.04,"random","sigma",1.55092772973647,1.7
973,400,0.04,"random","epsilon",0.144447090290788,0.1
973,400,0.04,"random","y",-0.0621565779577606,-0.05
973,400,0.04,"random","sigma",1.65133937415559,1.7
974,400,0.04,"random","epsilon",0.154924894977628,0.1
974,400,0.04,"random","y",-0.116763305436982,-0.05
974,400,0.04,"random","sigma",1.69615221838744,1.7
975,400,0.04,"random","epsilon",0.129044554266294,0.1
975,400,0.04,"random","y",-0.0798427357440626,-0.05
975,400,0.04,"random","sigma",1.71982587038428,1.7
976,400,0.04,"random","epsilon",0.143745378262557,0.1
976,400,0.04,"random","y",-0.0780090005091806,-0.05
976,400,0.04,"random","sigma",1.62455537797491,1.7
977,400,0.04,"random","epsilon",0.136442979360114,0.1
977,400,0.04,"random","y",-0.11179489885569,-0.05
977,400,0.04,"random","sigma",1.68113999984006,1.7
978,400,0.04,"random","epsilon",0.150557937159034,0.1
978,400,0.04,"random","y",-0.0400499385607857,-0.05
978,400,0.04,"random","sigma",1.44426533209029,1.7
979,400,0.04,"random","epsilon",0.127698551222677,0.1
979,400,0.04,"random","y",-0.142513038212458,-0.05
979,400,0.04,"random","sigma",1.4194419639993,1.7
980,400,0.04,"random","epsilon",0.144609186245984,0.1
980,400,0.04,"random","y",0.000519918650919483,-0.05
980,400,0.04,"random","sigma",1.78580089554876,1.7
981,400,0.04,"random","epsilon",0.136391411211372,0.1
981,400,0.04,"random","y",-0.0854418401528049,-0.05
981,400,0.04,"random","sigma",1.69579101056515,1.7
982,400,0.04,"random","epsilon",0.128047532813535,0.1
982,400,0.04,"random","y",-0.0853596927007483,-0.05
982,400,0.04,"random","sigma",1.66556176144303,1.7
983,400,0.04,"random","epsilon",0.12190174066769,0.1
983,400,0.04,"random","y",-0.119930510817692,-0.05
983,400,0.04,"random","sigma",1.55634570707377,1.7
984,400,0.04,"random","epsilon",0.153404428005628,0.1
984,400,0.04,"random","y",-0.0531557894608838,-0.05
984,400,0.04,"random","sigma",1.45725974809074,1.7
985,400,0.04,"random","epsilon",0.17299545218179,0.1
985,400,0.04,"random","y",-0.0806148155132216,-0.05
985,400,0.04,"random","sigma",1.48934929233882,1.7
986,400,0.04,"random","epsilon",0.128051926714438,0.1
986,400,0.04,"random","y",-0.0931526691857939,-0.05
986,400,0.04,"random","sigma",1.677631546172,1.7
987,400,0.04,"random","epsilon",0.149776441448071,0.1
987,400,0.04,"random","y",-0.0615936947284869,-0.05
987,400,0.04,"random","sigma",1.48342361604412,1.7
988,400,0.04,"random","epsilon",0.115630044892647,0.1
988,400,0.04,"random","y",-0.0668697626151893,-0.05
988,400,0.04,"random","sigma",1.54093976577713,1.7
989,400,0.04,"random","epsilon",0.155025599590154,0.1
989,400,0.04,"random","y",-0.00631512699242816,-0.05
989,400,0.04,"random","sigma",1.66898439602411,1.7
990,400,0.04,"random","epsilon",0.144791045010007,0.1
990,400,0.04,"random","y",-0.0779742007214532,-0.05
990,400,0.04,"random","sigma",1.67532719623948,1.7
991,400,0.04,"random","epsilon",0.133999926017159,0.1
991,400,0.04,"random","y",-0.0967579559033657,-0.05
991,400,0.04,"random","sigma",1.67531674340242,1.7
992,400,0.04,"random","epsilon",0.13374748137188,0.1
992,400,0.04,"random","y",-0.0619166148885976,-0.05
992,400,0.04,"random","sigma",1.6234811431393,1.7
993,400,0.04,"random","epsilon",0.124575727106544,0.1
993,400,0.04,"random","y",-0.134755290220555,-0.05
993,400,0.04,"random","sigma",1.47541360994351,1.7
994,400,0.04,"random","epsilon",0.152565748114622,0.1
994,400,0.04,"random","y",-0.0555473799197802,-0.05
994,400,0.04,"random","sigma",1.5164544433333,1.7
995,400,0.04,"random","epsilon",0.137029711223954,0.1
995,400,0.04,"random","y",-0.0261641647265915,-0.05
995,400,0.04,"random","sigma",1.47711529563902,1.7
996,400,0.04,"random","epsilon",0.135813938341983,0.1
996,400,0.04,"random","y",-0.0225154062288625,-0.05
996,400,0.04,"random","sigma",1.60357675056058,1.7
997,400,0.04,"random","epsilon",0.142308281645397,0.1
997,400,0.04,"random","y",-0.019769828329852,-0.05
997,400,0.04,"random","sigma",1.63420382567034,1.7
998,400,0.04,"random","epsilon",0.130900097573881,0.1
998,400,0.04,"random","y",-0.0747554661260772,-0.05
998,400,0.04,"random","sigma",1.69419911305931,1.7
999,400,0.04,"random","epsilon",0.132759035060529,0.1
999,400,0.04,"random","y",-0.103072553814927,-0.05
999,400,0.04,"random","sigma",1.43545651959791,1.7
1000,400,0.04,"random","epsilon",0.142088730214521,0.1
1000,400,0.04,"random","y",-0.0356578815627322,-0.05
1000,400,0.04,"random","sigma",1.61293054865294,1.7
1,600,0.06,"random","epsilon",0.181045700861796,0.1
1,600,0.06,"random","y",-0.088575912230547,-0.05
1,600,0.06,"random","sigma",1.54952842047601,1.7
2,600,0.06,"random","epsilon",0.19082152588975,0.1
2,600,0.06,"random","y",-0.107313766353405,-0.05
2,600,0.06,"random","sigma",1.61983739693392,1.7
3,600,0.06,"random","epsilon",0.185535114654877,0.1
3,600,0.06,"random","y",-0.168996329215189,-0.05
3,600,0.06,"random","sigma",1.43734344158431,1.7
4,600,0.06,"random","epsilon",0.182947665910381,0.1
4,600,0.06,"random","y",-0.00918990913338602,-0.05
4,600,0.06,"random","sigma",1.49675997843638,1.7
5,600,0.06,"random","epsilon",0.171060836990182,0.1
5,600,0.06,"random","y",-0.0663675029108435,-0.05
5,600,0.06,"random","sigma",1.66532856008108,1.7
6,600,0.06,"random","epsilon",0.188426440437401,0.1
6,600,0.06,"random","y",-0.0283585938293339,-0.05
6,600,0.06,"random","sigma",1.34486743671781,1.7
7,600,0.06,"random","epsilon",0.157869944437537,0.1
7,600,0.06,"random","y",-0.011615497919574,-0.05
7,600,0.06,"random","sigma",1.36365659258228,1.7
8,600,0.06,"random","epsilon",0.212791986306998,0.1
8,600,0.06,"random","y",0.0634168372032795,-0.05
8,600,0.06,"random","sigma",1.4650266700391,1.7
9,600,0.06,"random","epsilon",0.146875789987866,0.1
9,600,0.06,"random","y",-0.0854965369890145,-0.05
9,600,0.06,"random","sigma",1.47962443006995,1.7
10,600,0.06,"random","epsilon",0.223259024996169,0.1
10,600,0.06,"random","y",-0.201695770033406,-0.05
10,600,0.06,"random","sigma",1.43901286281881,1.7
11,600,0.06,"random","epsilon",0.200605133014977,0.1
11,600,0.06,"random","y",-0.0535313906142092,-0.05
11,600,0.06,"random","sigma",1.44513273542387,1.7
12,600,0.06,"random","epsilon",0.151448462522068,0.1
12,600,0.06,"random","y",-0.0381749624367239,-0.05
12,600,0.06,"random","sigma",1.50683090232537,1.7
13,600,0.06,"random","epsilon",0.197397210529649,0.1
13,600,0.06,"random","y",-0.0350577922037782,-0.05
13,600,0.06,"random","sigma",1.47276946711,1.7
14,600,0.06,"random","epsilon",0.16754593790834,0.1
14,600,0.06,"random","y",-0.0935094764268914,-0.05
14,600,0.06,"random","sigma",1.59892557261069,1.7
15,600,0.06,"random","epsilon",0.19714258401632,0.1
15,600,0.06,"random","y",0.0128581273812248,-0.05
15,600,0.06,"random","sigma",1.48704158538829,1.7
16,600,0.06,"random","epsilon",0.203787378712023,0.1
16,600,0.06,"random","y",-0.0742303730915733,-0.05
16,600,0.06,"random","sigma",1.64136544496316,1.7
17,600,0.06,"random","epsilon",0.172279607524714,0.1
17,600,0.06,"random","y",-0.0448871464219383,-0.05
17,600,0.06,"random","sigma",1.63624148438738,1.7
18,600,0.06,"random","epsilon",0.158045173915915,0.1
18,600,0.06,"random","y",-0.0318141570164801,-0.05
18,600,0.06,"random","sigma",1.4586478172607,1.7
19,600,0.06,"random","epsilon",0.197693549934768,0.1
19,600,0.06,"random","y",-0.088699216828904,-0.05
19,600,0.06,"random","sigma",1.4722397385345,1.7
20,600,0.06,"random","epsilon",0.190723515477361,0.1
20,600,0.06,"random","y",-0.150513825011068,-0.05
20,600,0.06,"random","sigma",1.42246022292897,1.7
21,600,0.06,"random","epsilon",0.168397132421855,0.1
21,600,0.06,"random","y",-0.0603007195085938,-0.05
21,600,0.06,"random","sigma",1.59054466924847,1.7
22,600,0.06,"random","epsilon",0.159017766180413,0.1
22,600,0.06,"random","y",-0.0423099027485794,-0.05
22,600,0.06,"random","sigma",1.69258881840182,1.7
23,600,0.06,"random","epsilon",0.179540404115014,0.1
23,600,0.06,"random","y",-0.0310976339548202,-0.05
23,600,0.06,"random","sigma",1.55853650321563,1.7
24,600,0.06,"random","epsilon",0.247496596432747,0.1
24,600,0.06,"random","y",0.0484868666305653,-0.05
24,600,0.06,"random","sigma",1.47683177064737,1.7
25,600,0.06,"random","epsilon",0.178724825368188,0.1
25,600,0.06,"random","y",0.0144860319520618,-0.05
25,600,0.06,"random","sigma",1.59921853004192,1.7
26,600,0.06,"random","epsilon",0.172406560837179,0.1
26,600,0.06,"random","y",-0.0823797983367355,-0.05
26,600,0.06,"random","sigma",1.66686651918325,1.7
27,600,0.06,"random","epsilon",0.201479490770301,0.1
27,600,0.06,"random","y",-0.103570691639654,-0.05
27,600,0.06,"random","sigma",1.71666935245394,1.7
28,600,0.06,"random","epsilon",0.154497932974977,0.1
28,600,0.06,"random","y",-0.0913837680043476,-0.05
28,600,0.06,"random","sigma",1.66723130847489,1.7
29,600,0.06,"random","epsilon",0.174215318537231,0.1
29,600,0.06,"random","y",-0.00392283604210601,-0.05
29,600,0.06,"random","sigma",1.54429675787199,1.7
30,600,0.06,"random","epsilon",0.185918671872044,0.1
30,600,0.06,"random","y",0.00410743401921978,-0.05
30,600,0.06,"random","sigma",1.47867005923381,1.7
31,600,0.06,"random","epsilon",0.208716827560262,0.1
31,600,0.06,"random","y",-0.185821563014669,-0.05
31,600,0.06,"random","sigma",1.36931188445173,1.7
32,600,0.06,"random","epsilon",0.153830188290618,0.1
32,600,0.06,"random","y",-0.0398514974089959,-0.05
32,600,0.06,"random","sigma",1.62722304476637,1.7
33,600,0.06,"random","epsilon",0.185771289786938,0.1
33,600,0.06,"random","y",-0.0864171358158359,-0.05
33,600,0.06,"random","sigma",1.50588654893278,1.7
34,600,0.06,"random","epsilon",0.201373207944429,0.1
34,600,0.06,"random","y",-0.126522739216215,-0.05
34,600,0.06,"random","sigma",1.66073144976511,1.7
35,600,0.06,"random","epsilon",0.168719956242288,0.1
35,600,0.06,"random","y",-0.0772458500181167,-0.05
35,600,0.06,"random","sigma",1.53519676897584,1.7
36,600,0.06,"random","epsilon",0.17524221344094,0.1
36,600,0.06,"random","y",-0.0765823467162721,-0.05
36,600,0.06,"random","sigma",1.6758170503307,1.7
37,600,0.06,"random","epsilon",0.167775695347693,0.1
37,600,0.06,"random","y",-0.0763653884518705,-0.05
37,600,0.06,"random","sigma",1.46198176575925,1.7
38,600,0.06,"random","epsilon",0.200001122571546,0.1
38,600,0.06,"random","y",-0.125747151598063,-0.05
38,600,0.06,"random","sigma",1.38712690772794,1.7
39,600,0.06,"random","epsilon",0.179350784314187,0.1
39,600,0.06,"random","y",-0.0333003803964115,-0.05
39,600,0.06,"random","sigma",1.66720261788396,1.7
40,600,0.06,"random","epsilon",0.177938393342209,0.1
40,600,0.06,"random","y",-0.0795637647025145,-0.05
40,600,0.06,"random","sigma",1.55988864790733,1.7
41,600,0.06,"random","epsilon",0.184010894943715,0.1
41,600,0.06,"random","y",-0.0913211936637502,-0.05
41,600,0.06,"random","sigma",1.55766409445319,1.7
42,600,0.06,"random","epsilon",0.221514540055201,0.1
42,600,0.06,"random","y",-0.0651812347134289,-0.05
42,600,0.06,"random","sigma",1.53721321827449,1.7
43,600,0.06,"random","epsilon",0.164718380575558,0.1
43,600,0.06,"random","y",-0.0113847753967895,-0.05
43,600,0.06,"random","sigma",1.58994841908521,1.7
44,600,0.06,"random","epsilon",0.180449539524967,0.1
44,600,0.06,"random","y",-0.0125510306308973,-0.05
44,600,0.06,"random","sigma",1.57228875538449,1.7
45,600,0.06,"random","epsilon",0.21129083339961,0.1
45,600,0.06,"random","y",-0.112342154690279,-0.05
45,600,0.06,"random","sigma",1.3163399861086,1.7
46,600,0.06,"random","epsilon",0.197024796321564,0.1
46,600,0.06,"random","y",0.04961586719656,-0.05
46,600,0.06,"random","sigma",1.44505238258343,1.7
47,600,0.06,"random","epsilon",0.212627091598152,0.1
47,600,0.06,"random","y",-0.0476156039073232,-0.05
47,600,0.06,"random","sigma",1.60959388345068,1.7
48,600,0.06,"random","epsilon",0.158727825027842,0.1
48,600,0.06,"random","y",-0.039717356038737,-0.05
48,600,0.06,"random","sigma",1.54825425187059,1.7
49,600,0.06,"random","epsilon",0.158104992163027,0.1
49,600,0.06,"random","y",-0.0494973666564305,-0.05
49,600,0.06,"random","sigma",1.67111473854204,1.7
50,600,0.06,"random","epsilon",0.214665796824439,0.1
50,600,0.06,"random","y",-0.0371265242147599,-0.05
50,600,0.06,"random","sigma",1.50320085837136,1.7
51,600,0.06,"random","epsilon",0.147884606166151,0.1
51,600,0.06,"random","y",-0.0287191924510007,-0.05
51,600,0.06,"random","sigma",1.3876363463667,1.7
52,600,0.06,"random","epsilon",0.223349348697428,0.1
52,600,0.06,"random","y",-0.214164746391303,-0.05
52,600,0.06,"random","sigma",1.40717159008821,1.7
53,600,0.06,"random","epsilon",0.212056327044186,0.1
53,600,0.06,"random","y",-0.0548495914678327,-0.05
53,600,0.06,"random","sigma",1.5336716507441,1.7
54,600,0.06,"random","epsilon",0.197123358242499,0.1
54,600,0.06,"random","y",-0.125528609981884,-0.05
54,600,0.06,"random","sigma",1.39494389476034,1.7
55,600,0.06,"random","epsilon",0.189647044430737,0.1
55,600,0.06,"random","y",0.0663895963553712,-0.05
55,600,0.06,"random","sigma",1.57174182140064,1.7
56,600,0.06,"random","epsilon",0.180599197889231,0.1
56,600,0.06,"random","y",-0.142714321245868,-0.05
56,600,0.06,"random","sigma",1.63265156590254,1.7
57,600,0.06,"random","epsilon",0.160082818943854,0.1
57,600,0.06,"random","y",-0.0101852931752121,-0.05
57,600,0.06,"random","sigma",1.44129727425835,1.7
